gene,log2FC,p
Pdyn,0.0,1.0
Stk35,-0.047485206,0.41083837
Tgm3,0.0,1.0
Snrpb,0.012848854,0.9393267
Nop56,0.03433007,0.2439225
Idh3b,0.03940481,0.40742463
Ebf4,0.0,1.0
Cpxm1,0.0,1.0
Pced1a,-0.016968194,0.552407
Vps16,-0.015920915,0.17495453
Ptpra,0.15552399,0.061221804
Mrps26,0.026511073,0.7541014
Oxt,0.0,1.0
Ubox5,0.0035366798,0.8687311
Fastkd5,0.014136335,0.48400965
Lzts3,0.019742109,0.42264977
Ddrgk1,0.056707084,0.5280127
Itpa,0.06362405,0.013726673
Slc4a11,0.0,1.0
4930402H24Rik,0.01424684,0.48353806
Atrn,-0.029831048,0.01584106
Gfra4,-0.020570997,0.07999001
Adam33,0.093245655,0.2270829
Siglec1,-0.061783582,0.33532274
Hspa12b,0.0,1.0
1700037H04Rik,0.018669352,0.35748106
Spef1,0.0,1.0
Cenpb,0.18530929,0.19069085
Cdc25b,-0.009618229,0.42264965
Ap5s1,0.022917768,0.21939443
Mavs,0.09551008,0.16501935
Pank2,0.02863992,0.5575737
Rnf24,0.035882093,0.19151795
Smox,-0.025330484,0.65751755
Gm14285,0.0,1.0
Gm14280,0.0,1.0
Erv3,0.0,1.0
Prnp,0.051535428,0.26439378
Rassf2,-0.031038105,0.73240745
Slc23a2,-0.0002848655,0.99552584
Gm14051,0.0,1.0
Tmem230,0.08681525,0.47283652
Pcna,-0.02871713,0.5628024
AV099323,0.0,1.0
Cds2,0.021199182,0.37537435
Prokr2,0.0,1.0
1700026D11Rik,0.0,1.0
Gpcpd1,-0.24539524,0.010916699
AU019990,0.0,1.0
1110034G24Rik,0.041388553,0.1669115
Gm14097,0.0,1.0
Chgb,0.0,1.0
Trmt6,0.04963553,0.1141334
Mcm8,-0.0029010482,0.42264965
Crls1,0.01025689,0.61415434
Lrrn4,0.0,1.0
Bmp2,-0.0068214536,0.9567687
Tmx4,-0.04568007,0.3737696
Plcb1,0.00469109,0.42264977
4930545L23Rik,0.0,1.0
9630028H03Rik,0.0,1.0
Plcb4,0.0,1.0
Lamp5,0.0,1.0
Pak7,-0.002617977,0.7767461
Ankef1,0.0,1.0
Snap25,-0.00077190064,0.9575128
Mkks,0.050525606,0.23538299
Slx4ip,-0.021595646,0.46084395
Jag1,-0.11842731,0.04099925
Btbd3,-0.0059368797,0.7550158
Sptlc3,0.0,1.0
Ism1,0.0,1.0
Tasp1,0.0064524426,0.71024346
Esf1,0.03633357,0.16726403
Ndufaf5,0.006916037,0.7221153
Macrod2,0.024105676,0.39664477
Flrt3,0.021380022,0.1845608
Macrod2os2,0.0,1.0
Kif16b,-0.0133400485,0.28108233
Kif16bos,0.0,1.0
Snrpb2,0.041433036,0.5741988
Otor,0.0,1.0
Pcsk2os1,0.0,1.0
Pcsk2,-0.004460499,0.68132675
Bfsp1,0.0,1.0
Dstn,0.28463846,0.05215053
Rrbp1,0.009573221,0.96054757
Banf2os,0.0,1.0
Gm5535,0.0,1.0
Snx5,0.027557373,0.8995812
Mgme1,0.030873787,0.44766283
Ovol2,0.0,1.0
Csrp2bp,0.044060554,0.28010085
Dzank1,0.0069244285,0.39427146
Polr3f,-0.02067679,0.36192802
Rbbp9,0.00038878806,0.9788842
Sec23b,0.08982439,0.06038963
Gm561,0.02048403,0.57181776
Dtd1,-0.005475685,0.9113336
Slc24a3,0.0052339206,0.42264965
Rin2,0.058828115,0.43304873
Naa20,0.1127568,0.20326935
Crnkl1,0.02450497,0.25796407
Cfap61,0.0,1.0
Insm1,0.0,1.0
Ralgapa2,-0.011595035,0.6129553
A930019D19Rik,0.0,1.0
Kiz,0.0022419132,0.9728597
Xrn2,0.07951531,0.30212408
Nkx2-2,0.0037579327,0.58813035
Nkx2-2os,0.0,1.0
6430503K07Rik,0.0045770654,0.4226497
Pax1,0.0,1.0
Sstr4,0.0,1.0
Thbd,-0.0728565,0.40030605
Cd93,-0.20167097,0.13912632
Gm14120,0.0071217758,0.4226497
Nxt1,-0.04664376,0.26672706
Gzf1,0.013013106,0.5192422
Napb,-0.009791685,0.4226497
Cst3,-0.059089184,0.7425269
Gm14133,0.0,1.0
Syndig1,0.0,1.0
Zfp120,0.0075932294,0.78016347
Gm14139,0.0,1.0
Zfp937,-0.008052116,0.80036473
Gm21994,0.0,1.0
Gm14124,0.0,1.0
3300002I08Rik,0.0,1.0
Zfp442,-0.0076964074,0.6868075
Zfp345,0.0,1.0
Cst7,0.07569338,0.34171826
Apmap,0.0023553073,0.9414347
Acss1,-0.019839607,0.7202298
Vsx1,0.0,1.0
Platr15,0.0,1.0
Entpd6,4.9978495e-05,0.99929047
Pygb,0.054482706,0.3081458
Abhd12,0.04832387,0.67235374
Gins1,-0.013763711,0.4952244
Ninl,-0.010230077,0.46202245
Nanp,0.0063355505,0.4226497
Gm14149,-0.009664534,0.4226497
Nsfl1c,0.018689364,0.65014356
Gm14167,0.007983404,0.22728576
Fkbp1a,0.33065075,0.03271705
Sdcbp2,0.0,1.0
Snph,-0.0037103514,0.6391794
Rad21l,0.0,1.0
Tmem74bos,0.0,1.0
Tmem74b,0.0,1.0
Psmf1,-0.031640146,0.31725734
Angpt4,0.0,1.0
Gm14154,-0.007532973,0.42264977
Fam110a,-0.0061662793,0.85162
Slc52a3,0.0,1.0
AA387200,0.0,1.0
Scrt2,0.0,1.0
Srxn1,-0.0017986447,0.9828449
Tcf15,0.0,1.0
Csnk2a1,-0.046453923,0.3634657
Tbc1d20,0.028026834,0.61326736
Rbck1,-0.0018670857,0.96848917
Trib3,0.020967051,0.24590418
Nrsn2,0.0,1.0
Sox12,0.0,1.0
Zcchc3,-0.0083014015,0.46317253
6820408C15Rik,0.0,1.0
Defb20,0.0,1.0
Defb25,0.0,1.0
Rem1,0.0,1.0
H13,-0.00850445,0.9378286
Mcts2,0.024914045,0.32720613
Gm26841,0.0,1.0
Id1,-0.0074160066,0.62274855
Cox4i2,0.004988665,0.42264965
Bcl2l1,0.07187198,0.45245832
Tpx2,-0.008853677,0.42264965
Foxs1,0.0,1.0
Dusp15,-0.019304244,0.2590511
Ttll9,0.0,1.0
Pdrg1,-0.060767084,0.4028268
Xkr7,0.0,1.0
Ccm2l,0.0,1.0
Hck,-0.041238546,0.7475735
Tm9sf4,0.1471352,0.026509387
Tspyl3,-0.027455444,0.053010605
Plagl2,0.020275801,0.6402064
Pofut1,-0.0072674453,0.8892761
Kif3b,0.026726538,0.17623405
Asxl1,0.05435104,0.15631646
Nol4l,0.033136725,0.1612411
Commd7,0.01795882,0.6988943
Dnmt3bos,0.0,1.0
Dnmt3b,-0.042040538,0.20998627
Mapre1,0.069211364,0.3391149
Bpifb4,0.0,1.0
Bpifa5,0.0,1.0
Bpifb5,0.0,1.0
Cdk5rap1,0.02621946,0.39805198
Snta1,0.14570585,0.3247837
Cbfa2t2,0.053095236,0.024906999
Necab3,0.0,1.0
1700003F12Rik,0.04591593,0.4182735
Actl10,0.0,1.0
E2f1,0.014366951,0.6600925
Pxmp4,0.008362498,0.7258062
4930519P11Rik,0.0,1.0
Zfp341,0.0020293696,0.88015133
Gm14198,0.0,1.0
Chmp4b,0.11277795,0.5543804
Raly,0.07583934,0.58191
Eif2s2,0.060593426,0.38950732
Ahcy,-0.017280992,0.4760281
2310005A03Rik,0.0,1.0
Itch,0.010678798,0.8658922
Dynlrb1,0.1162312,0.14492266
Map1lc3a,0.123643786,0.23143703
Pigu,0.011499643,0.595937
Trp53inp2,-0.019058283,0.42025602
Ncoa6,0.012501977,0.72685915
Ggt7,0.010244108,0.4226497
Acss2,0.0026205229,0.71365786
Gss,0.0009769183,0.95270383
Gssos2,0.0,1.0
Myh7b,0.0,1.0
Trpc4ap,0.09949878,0.26025543
Edem2,-0.019942582,0.72241706
Procr,-0.008477476,0.3970569
Mmp24,0.005317118,0.4226497
BC029722,-0.012971647,0.81902874
Eif6,-0.00591287,0.9511103
Gm16098,-0.0039138976,0.42264965
Uqcc1,0.02321168,0.6393859
Gdf5,0.0,1.0
Cep250,-0.005211234,0.91853106
6430550D23Rik,0.0,1.0
Ergic3,0.19462252,0.32966846
Spag4,0.0040612193,0.4226497
Cpne1,0.0,1.0
Gm28036,0.0,1.0
Rbm12,-0.012217,0.7089949
Nfs1,0.005260676,0.87408733
Romo1,0.025313437,0.78457785
Rbm39,-0.007918477,0.9713161
Phf20,0.11361487,0.049137518
Scand1,0.0781126,0.4968207
Cnbd2,0.005540716,0.42264977
Epb41l1,0.017888082,0.5605185
Aar2,0.025955051,0.46669853
Gm14168,0.0,1.0
Dlgap4,0.022462904,0.68088746
Myl9,0.03387624,0.19565006
Tgif2,0.0067627467,0.71470934
4930518I15Rik,-0.019299146,0.58076406
1110008F13Rik,0.2556614,0.096104875
Sla2,0.0,1.0
Ndrg3,-0.02650189,0.018477298
Dsn1,0.012357946,0.18397495
Soga1,-0.0051611364,0.92126864
Samhd1,0.09535271,0.2551046
Rbl1,0.003014179,0.90288687
Mroh8,0.0,1.0
Rpn2,0.04941094,0.53429323
Ghrh,0.0,1.0
Manbal,0.07954568,0.103116386
Src,0.04486332,0.15891543
Gm14286,0.0024096346,0.80255497
Blcap,0.015665665,0.38344988
Nnat,0.015254945,0.66621125
Platr27,-0.012913951,0.5042387
Ctnnbl1,-0.008853734,0.7857241
Vstm2l,0.0,1.0
Tti1,0.012219712,0.73345304
Rprd1b,-0.066015765,0.027390307
Tgm2,0.0015682057,0.94862527
D630003M21Rik,0.0,1.0
1700060C20Rik,0.0,1.0
Lbp,-0.003224827,0.42264965
Snhg11,-0.028121414,0.21341322
Ralgapb,-0.0045412723,0.8144949
Adig,0.0,1.0
Slc32a1,0.0,1.0
Actr5,-0.015041802,0.5849007
Ppp1r16b,0.054018367,0.2523415
Fam83d,0.013632114,0.42264965
Dhx35,0.015054215,0.56923133
Gm826,0.00328557,0.4226497
Mafb,0.063620806,0.8544625
Top1,-0.07656968,0.6652524
Plcg1,0.0063303504,0.6982956
Gm27206,0.0,1.0
Zhx3,0.01568309,0.25491986
Gm16751,0.0061817374,0.4226497
Lpin3,0.0,1.0
Chd6,-0.023957938,0.66480684
Ptprt,0.0,1.0
Srsf6,0.0976949,0.32037082
L3mbtl1,0.0,1.0
Sgk2,0.00495155,0.42264977
Ift52,0.031143848,0.54690164
Mybl2,0.0,1.0
Gtsf1l,0.0,1.0
Tox2,0.012581009,0.48987052
Jph2,0.0,1.0
Oser1,-0.021714568,0.6604163
2900093K20Rik,0.0008883979,0.9653633
Gdap1l1,0.0,1.0
Fitm2,0.0071037402,0.61064386
2310001K24Rik,0.0,1.0
Ttpal,-0.03742499,0.380915
Serinc3,-0.088485,0.59814346
0610039K10Rik,0.0,1.0
Pkig,0.13291278,0.36895847
Gm16316,0.002629067,0.42264977
Ada,-0.0044863634,0.8532598
Wisp2,0.0,1.0
Rims4,0.006131336,0.4226497
Ywhab,0.0077429414,0.9441659
Pabpc1l,0.0,1.0
Tomm34,0.051068187,0.5048163
Stk4,-0.047228917,0.19507143
Kcns1,0.0,1.0
A730032A03Rik,0.0,1.0
Wfdc12,0.0,1.0
Slpi,-0.006193543,0.4226497
Matn4,-0.018710706,0.43939444
Rbpjl,-0.012026414,0.21972997
Sdc4,-0.39787912,0.15667008
Sys1,0.0910673,0.11257614
Gm14302,-0.0030100401,0.74213177
Dbndd2,0.111225426,0.10123526
Pigt,0.008996785,0.92809594
Wfdc2,-0.043464344,0.19907789
Wfdc6a,0.0,1.0
Wfdc3,0.0,1.0
Dnttip1,0.10059977,0.19554803
Gm11457,0.0,1.0
Ube2c,0.0,1.0
Snx21,0.0072610136,0.7723381
Acot8,0.067199856,0.038072567
Zswim3,-0.017849168,0.39614934
Zswim1,0.016709404,0.266058
Spata25,0.0,1.0
Neurl2,0.032272056,0.16149345
Ctsa,0.07477105,0.65930027
Pltp,0.061223984,0.76976436
Pcif1,-0.027550891,0.6218671
Zfp335,0.02708883,0.11800987
Zfp335os,-0.020804815,0.510105
Mmp9,-0.13548474,0.27460888
Slc12a5,-0.009445402,0.42264977
Ncoa5,0.053050432,0.28345835
Cd40,0.056482673,0.21191128
Cdh22,0.0,1.0
Slc35c2,-0.010614149,0.6441245
Elmo2,-0.030533768,0.07510721
Zfp663,0.0,1.0
Zfp334,0.010066095,0.42264965
Ocstamp,0.0,1.0
Slc13a3,-0.010028634,0.80009705
Trp53rka,0.03570523,0.055956904
Slc2a10,0.0,1.0
Eya2,0.020814162,0.029771712
Zmynd8,0.06519131,0.22100097
Platr29,0.0,1.0
Gm11464,-0.0029010482,0.42264965
Ncoa3,-0.006088972,0.9569042
Sulf2,0.056744307,0.38327065
5031425F14Rik,0.002160903,0.71927637
Prex1,-0.11732526,0.19994552
Trp53rkb,-0.0026842616,0.76666826
Arfgef2,-0.035143495,0.3255941
Cse1l,-0.021070927,0.8197693
Gm17096,0.0056927116,0.42264977
Stau1,0.04735279,0.21550627
Ddx27,-0.02927886,0.64327973
Znfx1,0.033976585,0.5955117
Zfos1,0.069000006,0.66080695
Kcnb1,0.0,1.0
Ptgis,0.0,1.0
B4galt5,-0.053671464,0.61946183
Slc9a8,0.032656353,0.22497879
Spata2,0.10098109,0.11983144
Rnf114,0.049701408,0.62150466
Snai1,0.0,1.0
Ube2v1,0.045166608,0.1391086
Tmem189,0.058716476,0.5520756
Gm14320,0.0,1.0
Cebpb,-0.614295,0.07130009
A530013C23Rik,-0.01157165,0.2913415
Gm14321,-0.009445402,0.42264977
9230111E07Rik,0.00469109,0.42264977
1200007C13Rik,0.008112783,0.81361425
Ptpn1,-0.0043501854,0.9808103
Fam65c,0.0,1.0
Pard6b,0.0,1.0
Gm14235,0.0,1.0
E130018N17Rik,0.0,1.0
Gm20716,0.0,1.0
Adnp,0.001393083,0.8575725
Dpm1,-0.036849633,0.5046412
Mocs3,-0.036857724,0.23980808
Kcng1,0.0,1.0
Nfatc2,0.123704895,0.26609764
Atp9a,-0.006655786,0.77449405
Sall4,0.0,1.0
Zfp64,-0.027696244,0.6050212
1700017J07Rik,-0.00042009912,0.9628188
Gm9873,0.0,1.0
Tshz2,0.0,1.0
Gm26883,0.0,1.0
Zfp217,-0.007317215,0.92069614
Gm17619,0.0,1.0
Bcas1,0.02050675,0.6098353
Bcas1os2,0.0,1.0
Bcas1os1,0.0,1.0
Pfdn4,0.06835789,0.117530294
Gm16796,0.0,1.0
Gm14264,0.0,1.0
Dok5,0.0,1.0
Cbln4,0.0,1.0
Mc3r,0.0,1.0
Gm14275,0.0,1.0
Fam210b,-0.039849468,0.22967876
Aurka,-0.0061807395,0.42264977
Cstf1,0.023492943,0.5858903
Cass4,-0.02358947,0.24421424
Rtfdc1,0.1285484,0.13422923
Fam209,0.0,1.0
Tfap2c,0.0,1.0
Bmp7,0.0,1.0
Spo11,0.0,1.0
Rae1,0.0347811,0.30749708
Rbm38,-0.011234326,0.6111444
Gm14453,0.0,1.0
Zbp1,0.09067258,0.4213519
Pmepa1,-0.35382313,0.124311276
Pmepa1os,-0.0029010482,0.42264965
Rab22a,0.09936117,0.071271524
Vapb,0.03114435,0.7320967
Stx16,0.059674382,0.50762767
Npepl1,0.123153344,0.23448719
Gm10714,0.0,1.0
Nespas,0.0,1.0
Gnas,0.17706716,0.5421034
Gm20721,0.0058044344,0.42264977
Nelfcd,0.009280641,0.7694326
Ctsz,0.07333732,0.6382383
Tubb1,0.0,1.0
Atp5e,-0.05368197,0.7751064
Slmo2,0.02743788,0.48403335
Zfp831,0.0,1.0
Edn3,0.0,1.0
Gm14393,0.0,1.0
Gm14399,0.0,1.0
Gm14443,0.0,1.0
Gm14391,0.00885152,0.4226497
Gm4631,0.030554643,0.24342535
Gm4723,0.00469109,0.42264977
Gm4724,-0.0035098824,0.67767096
Gm8923,0.0,1.0
Gm14288,0.0,1.0
Gm6710,0.032005973,0.26978585
Gm8898,0.0059233415,0.6404075
Gm2026,-0.0053334665,0.4226497
Gm11008,0.0,1.0
Gm14435,0.0,1.0
Gm14434,0.0,1.0
Gm14308,0.0,1.0
Gm14306,0.0,1.0
Gm14305,0.032808255,0.28143737
Gm14295,0.023704823,0.33880514
Gm14296,-0.010964456,0.58694714
Gm14419,0.0,1.0
Gm14401,0.0,1.0
Gm14410,0.006311877,0.42264977
Gm14412,0.0,1.0
Gm14418,-0.012692068,0.4226497
Gm14420,0.0,1.0
Gm14403,0.01311931,0.18653499
Gm14322,0.0,1.0
Gm14325,0.011692386,0.58117586
Gm14327,0.009144548,0.713405
C330013J21Rik,-0.0039138976,0.42264965
Gm14326,0.020825695,0.23596984
Etohi1,-0.0043460764,0.4226497
Gm26869,0.0,1.0
Zfp931,0.03097905,0.46710348
Phactr3,-0.0012781513,0.86656535
Sycp2,0.0,1.0
Ppp1r3d,0.023978269,0.20782033
Fam217b,-0.0055233464,0.80821884
Cdh26,0.0,1.0
Cdh4,0.0,1.0
Taf4a,0.043492712,0.27193144
Lsm14b,-0.014892433,0.7645729
Psma7,0.14572757,0.33654732
Ss18l1,0.0334244,0.075705916
Mtg2,0.048737638,0.29691577
Hrh3,0.0046757525,0.4226497
Osbpl2,0.054436207,0.054078467
Adrm1,0.14123467,0.2530134
Lama5,-0.0043803607,0.42264965
Rps21,-0.083054304,0.8014946
Cables2,0.0042987075,0.83947325
B230312C02Rik,0.0,1.0
Slco4a1,0.0,1.0
Ntsr1,0.0,1.0
Mrgbp,-0.06943716,0.09878822
Ogfr,0.13487178,0.2838049
Col9a3,0.0082872985,0.611515
Tcfl5,0.0,1.0
Dido1,0.045803495,0.08749578
Gid8,0.027620748,0.54973084
Slc17a9,0.006140832,0.8449133
Gm27032,0.0,1.0
Ythdf1,-0.01566255,0.69984794
Birc7,0.0,1.0
Nkain4,-0.013122004,0.2707707
Gm14341,0.0,1.0
Arfgap1,0.03506694,0.39431077
Col20a1,0.0,1.0
Chrna4,-0.011371869,0.42264965
Kcnq2,0.0016556722,0.83196986
Eef1a2,-0.011775614,0.42264977
Ppdpf,0.043410026,0.26427618
Ptk6,0.0,1.0
Srms,0.0,1.0
BC051628,0.0,1.0
Helz2,-0.00034374744,0.98447615
Gmeb2,0.011798376,0.45450264
Stmn3,0.0005745962,0.96916014
Rtel1,0.021257356,0.49210796
Arfrp1,0.10010923,0.13014619
Zgpat,-0.00075794756,0.9874538
Lime1,0.0,1.0
Zbtb46,0.04124613,0.46536392
Tpd52l2,0.07686296,0.30890173
Dnajc5,0.04728788,0.55710155
Uckl1,0.042701945,0.41157794
Uckl1os,0.0,1.0
Zfp512b,0.035020314,0.48923364
Prpf6,0.037764277,0.51324725
Samd10,0.017556148,0.2614717
Sox18,-0.0053472556,0.42264965
Tcea2,0.0040429104,0.4226497
Rgs19,0.001489222,0.98504275
Oprl1,0.0,1.0
Myt1,0.0,1.0
Pcmtd2,-0.011602655,0.82345676
Polr3k,0.14010373,0.012795538
Nudt11,0.0,1.0
AU022751,0.0,1.0
Nudt10,0.0,1.0
Bmp15,0.0,1.0
Shroom4,0.0,1.0
Dgkk,0.0,1.0
Clcn5,0.024207383,0.6496333
Usp27x,0.00056607416,0.93396366
Ppp1r3f,0.009334968,0.4226497
Ppp1r3fos,0.0,1.0
Foxp3,0.0,1.0
Ccdc22,-0.02373378,0.6717592
Cacna1f,-0.00580643,0.42264977
Syp,0.015106107,0.3126705
Gm14703,0.0,1.0
Prickle3,-0.0004449617,0.9675709
Plp2,-0.004357513,0.90147465
Magix,0.0,1.0
Gpkow,-0.0030551068,0.91241705
Wdr45,0.054484993,0.2000449
Praf2,-0.025165766,0.48743075
Ccdc120,0.014207651,0.42264977
Tfe3,-0.010409892,0.8886231
Gripap1,-0.025513247,0.67391384
Kcnd1,-0.016082041,0.036462754
Otud5,-0.0039599985,0.9302156
Pim2,0.017439336,0.13839096
Slc35a2,0.049890056,0.06792598
Pqbp1,0.019862577,0.77258766
Timm17b,0.0773038,0.43288025
Gm10490,0.0,1.0
Pcsk1n,0.06762061,0.30828232
Hdac6,0.013140587,0.40034637
Glod5,0.0,1.0
Gm14820,0.0,1.0
Suv39h1,0.024815287,0.4053045
Was,-0.055717662,0.034655455
Wdr13,6.893277e-05,0.9987212
Rbm3,0.2858507,0.11060441
Rbm3os,0.0,1.0
Tbc1d25,0.01742122,0.55230784
Ebp,-0.05171731,0.365865
Porcn,0.0010773176,0.8860205
Ftsj1,0.02874345,0.14306153
Slc38a5,0.0,1.0
B630019K06Rik,0.0025159249,0.69838023
Lancl3,0.0,1.0
Gm14862,0.0,1.0
Xk,0.00469109,0.42264977
1700012L04Rik,0.0,1.0
Cybb,-0.04484248,0.78972894
Dynlt3,0.07552032,0.48148793
Hypm,0.0,1.0
Sytl5,0.0,1.0
Srpx,0.0,1.0
Rpgr,-0.004520295,0.67226547
Otc,-0.0045505236,0.42264977
Tspan7,0.057150215,0.16004287
Gm10489,0.0,1.0
Mid1ip1,0.13988331,0.33542332
Gm14493,0.0,1.0
Gm14483,0.0,1.0
Bcor,0.06150583,0.22433229
Atp6ap2,-0.083143294,0.4765631
1810030O07Rik,-0.0036679655,0.9411354
Med14,-0.01099929,0.5977199
Usp9x,0.013254225,0.7985159
2010308F09Rik,0.0,1.0
Ddx3x,-0.034312367,0.79781336
Nyx,0.0,1.0
Cask,0.030050628,0.48089582
Gpr34,0.2255044,0.2341848
Gpr82,-0.0024284986,0.70800626
Gm14505,0.0,1.0
Maoa,0.08222987,0.33743763
Maob,0.0046394137,0.42264977
Ndp,-0.005663162,0.4226497
Efhc2,0.0,1.0
Fundc1,0.060425192,0.41567186
Kdm6a,0.018339247,0.64386356
4930578C19Rik,-0.003872185,0.4226497
Gm26652,0.0,1.0
Chst7,-0.04625783,0.28229395
Slc9a7,-0.011314157,0.6240605
Rp2,-0.013421878,0.79864717
Jade3,0.013208589,0.16200893
Rgn,0.0,1.0
Ndufb11,0.020911753,0.8076074
Rbm10,0.03745536,0.41871673
Uba1,0.013051197,0.8402083
Cdk16,-0.023716878,0.7078191
Usp11,-0.006606672,0.7557473
Araf,0.0013782382,0.96736145
Syn1,0.005317118,0.4226497
Timp1,0.0,1.0
Cfp,0.13166928,0.36055195
Elk1,-0.006938113,0.65004134
Uxt,0.018272571,0.6562058
Zfp182,0.019736908,0.12365886
Spaca5,0.0,1.0
Zfp300,0.002629067,0.42264977
Gm6938,0.0,1.0
Klhl13,-0.006437885,0.4575391
Wdr44,0.036843322,0.44794142
Dock11,-0.020858213,0.7271685
Il13ra1,-0.022882044,0.6617405
Zcchc12,-0.012917401,0.37561753
Lonrf3,0.017519273,0.28121087
Gm14569,0.0,1.0
Pgrmc1,0.025006115,0.7835464
Akap17b,0.029456167,0.20926605
Slc25a43,-0.010153835,0.42264977
Slc25a5,0.3107077,0.21266113
2310010G23Rik,0.0,1.0
C330007P06Rik,0.0011918098,0.96998495
Ube2a,-0.0608806,0.2131519
Nkrf,0.0024991496,0.7974112
Sept6,0.0058276677,0.7208105
Rpl39,-0.1435616,0.47758138
Upf3b,-0.018875867,0.64344203
Nkap,-0.021643013,0.64254856
Akap14,0.0,1.0
Ndufa1,-0.16508594,0.04868187
Rnf113a1,-0.012967731,0.19398606
Rhox5,0.0,1.0
Rhox8,0.010777511,0.4226497
Zbtb33,-0.07235316,0.13877487
Tmem255a,-0.0034899404,0.4226497
Atp1b4,0.0,1.0
Lamp2,-0.014090538,0.9381773
Gm7598,0.004988665,0.42264965
Cul4b,0.023837429,0.23343985
Mcts1,-0.01837267,0.8236126
C1galt1c1,0.00087159127,0.9803558
Gria3,0.0,1.0
Thoc2,0.03990732,0.4156345
Xiap,-0.08733451,0.57674134
Stag2,0.028589308,0.68183553
Sh2d1a,0.0,1.0
Tenm1,0.0,1.0
Dcaf12l2,0.0,1.0
Dcaf12l1,0.0063355505,0.4226497
Prr32,0.0,1.0
Smarca1,0.0058978037,0.4226497
Ocrl,0.024367958,0.7169056
Apln,0.0,1.0
Xpnpep2,0.0,1.0
Sash3,0.03307697,0.30451152
Zdhhc9,-0.07990972,0.14428094
Utp14a,-0.0058207214,0.8728729
9530027J09Rik,0.0,1.0
Bcorl1,0.013856056,0.37431896
Elf4,-0.023542158,0.48095655
Aifm1,0.046612382,0.41852194
Rab33a,0.009587437,0.3472787
Zfp280c,0.012738081,0.67608666
Slc25a14,-0.006930992,0.73494965
Rbmx2,0.008246884,0.72772455
Enox2,0.047807835,0.04548349
Arhgap36,0.0,1.0
Igsf1,0.0,1.0
Stk26,0.0,1.0
Frmd7,0.0,1.0
Rap2c,-0.0014562905,0.9612887
Mbnl3,0.0,1.0
Hs6st2,0.0,1.0
Usp26,0.0,1.0
Gpc4,0.0040429104,0.4226497
Gpc3,0.0,1.0
Ccdc160,0.0,1.0
Phf6,0.0013664365,0.96684957
Hprt,0.25997186,0.29676688
Gm28730,0.0,1.0
Fam122b,-0.02483415,0.032854233
Mospd1,0.057484478,0.16053046
Etd,0.0,1.0
Cxx1c,0.0,1.0
Cxx1a,0.05457458,0.44261032
Cxx1b,0.0070910156,0.8829923
4930502E18Rik,0.0,1.0
1700013H16Rik,0.0,1.0
Zfp36l3,0.0,1.0
Xlr,0.09949446,0.2663424
3830403N18Rik,0.0061169425,0.7201148
Zfp449,0.005188062,0.6901631
Smim10l2a,0.0056927116,0.42264977
Ddx26b,0.026818514,0.14513098
Gm648,0.0,1.0
Mmgt1,0.01986005,0.51657844
Slc9a6,0.029609207,0.16438141
Fhl1,0.020597644,0.4226497
Mtap7d3,0.0,1.0
Brs3,0.0,1.0
Htatsf1,0.061364405,0.25046095
Gm14718,0.0,1.0
Cd40lg,0.0,1.0
Arhgef6,0.0557487,0.27751443
Rbmx,0.006438561,0.8728698
Gpr101,0.0,1.0
Zic3,0.0,1.0
Fgf13,0.0058606234,0.6514968
F9,0.0125570595,0.27575436
Mcf2,0.0,1.0
Atp11c,-0.0035208985,0.9192706
Sox3,0.0,1.0
Gm14662,0.0,1.0
Gm14664,0.0,1.0
Cdr1,0.0,1.0
Ldoc1,0.0,1.0
Slitrk4,0.0,1.0
4930447F04Rik,0.0,1.0
Slitrk2,0.0,1.0
Fmr1os,0.0,1.0
Fmr1,-0.054447055,0.3896462
Fmr1nb,0.0,1.0
Gm14698,0.0008205846,0.976707
Aff2,0.0,1.0
Ids,0.032143667,0.28357697
1110012L19Rik,0.0006493442,0.9791737
BC023829,0.03665034,0.04939678
Mamld1,0.0061817374,0.4226497
Mtm1,-0.008270279,0.8809096
Mtmr1,-0.0142535865,0.727391
Cd99l2,0.07808718,0.04221755
Hmgb3,0.0035581691,0.66147774
Gpr50,0.0,1.0
Vma21,0.10553962,0.04429726
Gm1141,0.0,1.0
Prrg3,0.0,1.0
Fate1,0.0,1.0
Cnga2,0.0,1.0
Gabre,0.0,1.0
Gabra3,0.0,1.0
Gabrq,0.0,1.0
Cetn2,0.09276675,0.20495215
Nsdhl,0.019560555,0.27813703
Zfp185,0.013237398,0.4226497
Pnma3,0.0,1.0
Xlr4a,-0.006619446,0.6866008
Xlr3a,0.0,1.0
Xlr5a,0.0,1.0
DXBay18,0.0,1.0
Xlr3b,-0.048021376,0.06099499
Xlr4b,-0.03223838,0.23684396
F8a,0.00974668,0.5880981
Xlr4c,0.0057102493,0.42264965
Zfp275,0.008602001,0.631821
Zfp92,0.0,1.0
Haus7,0.00055447966,0.98587257
Bgn,0.00027986336,0.962206
Atp2b3,0.0,1.0
Dusp9,0.0,1.0
Pnck,-0.0029010482,0.42264965
Slc6a8,-0.00066749007,0.96186346
Bcap31,0.16597658,0.13792042
Abcd1,-0.057967715,0.24722832
Plxnb3,-0.021322511,0.2800397
Srpk3,-0.029892882,0.019750297
Idh3g,-0.02032964,0.68319553
Ssr4,0.33101887,0.11197211
Pdzd4,0.009342223,0.4226497
L1cam,-0.010094637,0.20334283
