gene,log2FC,p
Lcmt2,0.016898539,0.40788805
Adal,0.0047694435,0.4696955
Zscan29,0.034083236,0.41609854
Tubgcp4,0.03198381,0.06175459
Trp53bp1,0.03461508,0.34113646
Map1a,0.0702291,0.053002454
Ppip5k1,-0.0005612783,0.90268475
Ckmt1,-0.023658186,0.39573276
Strc,-0.00078790635,0.42264977
Catsper2,-0.0071050874,0.009408083
Pdia3,-0.18292552,0.17711775
Ell3,-0.0020859742,0.2085672
Serinc4,0.001814173,0.42264965
Serf2,-0.18709052,0.10047015
Hypk,-0.053827852,0.17403802
Mfap1b,0.105137676,0.035579007
Mfap1a,0.049425818,0.054797515
Wdr76,0.026134316,0.021278871
Frmd5,0.047067553,0.12225224
Gm14019,0.0033813578,0.30126122
Casc4,-0.019080356,0.7003479
Mageb3,-0.0011906171,0.42264977
Ctdspl2,-0.007820446,0.6833528
Eif3j1,0.022834629,0.6447181
Spg11,0.025218759,0.008391903
Patl2,0.0,1.0
B2m,0.23763925,0.14260632
Trim69,0.0,1.0
Sord,-0.055660464,0.09702705
Duoxa1,0.0,1.0
Shf,0.0048164427,0.3865968
Slc28a2,0.010104086,0.8338895
Gatm,0.13393955,0.013124432
AA467197,-0.035895254,0.6557193
Slc30a4,-0.04293841,0.054966103
Bloc1s6os,0.01537467,0.28282842
Bloc1s6,-0.014390841,0.6748748
Sqrdl,-0.03791696,0.534732
Sema6d,0.12970272,0.092557095
4930517E11Rik,0.0,1.0
4930583P06Rik,0.0,1.0
Slc24a5,-0.14614736,0.13626054
Myef2,-0.051372945,0.035091087
Ctxn2,-0.0066287094,0.1902566
Slc12a1,-0.00068608345,0.1835813
Gm14002,0.0,1.0
Dut,-0.01165548,0.855716
Fbn1,-0.03143025,0.2767493
Gm9913,-0.00060526386,0.4226497
Cep152,0.010093174,0.21453293
Shc4,0.0020901526,0.5127091
Eid1,0.026367307,0.4971198
Secisbp2l,0.019963086,0.37485975
Cops2,-0.022634864,0.6787685
Galk2,0.1320843,0.034523327
Fam227b,0.0,1.0
Fgf7,0.048413083,0.049562782
Dtwd1,0.013455763,0.18899918
Gm17555,0.0,1.0
Atp8b4,0.026217053,0.4164444
Slc27a2,-0.0024699264,0.42264977
Hdc,0.1944834,0.39759943
Gabpb1,0.009005725,0.6359985
Gm27003,0.0048497403,0.4903726
Usp8,0.0773032,0.30212978
Usp50,-0.07077585,0.38739052
Trpm7,0.039460048,0.51856524
Sppl2a,0.039510936,0.41572398
Ap4e1,0.013236217,0.20709056
Blvra,-0.01382333,0.48639134
Ncaph,0.0048729116,0.41709188
Itpripl1,-0.08454803,0.12229778
1810024B03Rik,-0.0028270036,0.90565455
Snrnp200,-0.017633408,0.67967355
Ciao1,0.022821695,0.45766765
Tmem127,0.026442602,0.37392613
Stard7,0.008603677,0.80136764
Dusp2,0.07007708,0.14700957
Astl,0.0012357078,0.42264965
Gpat2,0.0018945837,0.3172579
Fahd2a,0.015838623,0.65520006
Kcnip3,0.03992931,0.19603136
Prom2,-0.002816859,0.5066714
Zfp661,0.004786099,0.52464145
Mrps5,0.039375514,0.2763683
Mal,0.14391564,0.15609537
Mall,0.020351974,0.13291512
Nphp1,-0.011046052,0.735041
1500011K16Rik,-0.007344961,0.8987608
Bub1,-0.006940633,0.5931306
Acoxl,-0.0001375092,0.4226497
Bcl2l11,0.013471972,0.77991956
Anapc1,0.10317178,0.187803
Mertk,0.0048492476,0.79828686
Gm14011,0.0,1.0
Tmem87b,0.048039213,0.29083765
Fbln7,0.17215854,0.09153063
Zc3h8,0.025888082,0.20383391
4933427J07Rik,0.0026054473,0.44476676
Gm10762,-0.007769227,0.037531525
Zc3h6,0.03297798,0.26875567
Ttl,0.044073895,0.2568736
Polr1b,0.010745577,0.39687702
Chchd5,0.036307,0.24551363
AI847159,0.004511937,0.42264965
Gm14029,0.0070054936,0.43277672
Slc20a1,0.04481651,0.35639694
A730036I17Rik,0.0,1.0
Ckap2l,-0.012627284,0.2376642
Il1a,-0.0015213415,0.96952873
Il1b,0.24221289,0.30290347
Il1bos,-0.00044877967,0.88993394
Sirpa,0.20472594,0.14554235
Pdyn,-0.000319447,0.42264977
Stk35,0.01541407,0.1099026
Tgm3,0.01221291,0.3195161
Snrpb,0.1490202,0.28130448
Nop56,0.07987629,0.013506289
Idh3b,0.015446842,0.7238836
Ebf4,0.011843778,0.49147815
Cpxm1,0.0038898527,0.6057798
Pced1a,-0.004402809,0.70202273
Vps16,0.07714307,0.15426566
Ptpra,0.097968966,0.32719454
Mrps26,0.023646176,0.7253785
Oxt,0.0039743534,0.54427564
Ubox5,-0.0019581544,0.5977149
Fastkd5,-0.0040399227,0.75915325
Lzts3,0.0037682094,0.7025716
Ddrgk1,-0.11042857,0.13870859
Itpa,-2.43932e-05,0.9993361
Slc4a11,-0.010801345,0.24168366
4930402H24Rik,0.12638363,0.06508451
Atrn,0.0034370795,0.8737719
Gfra4,-0.0042631077,0.6264126
Adam33,0.000648079,0.6181267
Siglec1,0.008249173,0.26538166
Hspa12b,0.0059662275,0.22445665
1700037H04Rik,0.0021261834,0.8576284
Spef1,0.11163552,0.26009434
Cenpb,-0.026993275,0.38159332
Cdc25b,-0.0014608204,0.93185526
Ap5s1,0.025104556,0.098791085
Mavs,0.028087437,0.370165
Pank2,0.016079202,0.7188584
Rnf24,-0.002037663,0.89897406
Smox,0.064261995,0.11132453
Gm14285,0.0,1.0
Gm14280,-0.0013350373,0.31083995
Erv3,0.0,1.0
Prnp,0.15750486,0.055096786
Rassf2,0.09306194,0.19881906
Slc23a2,-0.1303749,0.17993718
Gm14051,-0.016910069,0.5396797
Tmem230,-0.08793099,0.049781762
Pcna,0.020257488,0.61998534
AV099323,0.00750097,0.46225917
Cds2,-0.018395528,0.64238214
Prokr2,-0.0015701177,0.4226497
1700026D11Rik,0.0,1.0
Gpcpd1,0.13656376,0.28221375
AU019990,0.0021248378,0.42264977
1110034G24Rik,0.032683287,0.053245556
Gm14097,0.0,1.0
Chgb,-4.6839006e-05,0.95392114
Trmt6,0.06931665,0.18955871
Mcm8,0.00014206953,0.96569264
Crls1,-0.012370482,0.72730994
Lrrn4,0.0,1.0
Bmp2,-0.0011055609,0.67485464
Tmx4,0.025642589,0.5491987
Plcb1,0.038786136,0.15832391
4930545L23Rik,0.0015103737,0.45968008
9630028H03Rik,-0.0007780988,0.42264977
Plcb4,0.05354309,0.35092828
Lamp5,0.0,1.0
Pak7,0.01387188,0.21273197
Ankef1,0.028671106,0.1528425
Snap25,0.0053948727,0.51191616
Mkks,-0.040921614,0.20515658
Slx4ip,0.003782658,0.5521168
Jag1,0.010635858,0.6812342
Btbd3,0.002271492,0.91097605
Sptlc3,0.023436781,0.2926188
Ism1,0.0027862103,0.5347899
Tasp1,-0.027865447,0.13808084
Esf1,0.041710496,0.40971366
Ndufaf5,-0.023356296,0.3849323
Macrod2,-0.00023278221,0.98102176
Flrt3,-0.020554418,0.15996295
Macrod2os2,0.0,1.0
Kif16b,0.0025447235,0.89521706
Kif16bos,0.0,1.0
Snrpb2,0.07518184,0.19825755
Otor,0.0,1.0
Pcsk2os1,-0.064455315,0.011558846
Pcsk2,-0.030127034,0.27017465
Bfsp1,0.0045360075,0.6094125
Dstn,-0.25300145,0.12486388
Rrbp1,0.25747648,0.119086236
Banf2os,-0.00019112614,0.90168905
Gm5535,0.0,1.0
Snx5,0.18192604,0.0003064782
Mgme1,0.008144993,0.77539015
Ovol2,0.0,1.0
Csrp2bp,-0.030747287,0.24554111
Dzank1,0.06647723,0.14479661
Polr3f,0.037652414,0.22469382
Rbbp9,0.025916852,0.0109917205
Sec23b,0.042463258,0.101757385
Gm561,-0.14547402,0.0909535
Dtd1,-0.04570669,0.3129578
Slc24a3,0.01860962,0.030445073
Rin2,0.09911196,0.19612144
Naa20,-0.07422957,0.31844652
Crnkl1,0.041036874,0.14131853
Cfap61,0.046904795,0.39718738
Insm1,0.00094047753,0.42264977
Ralgapa2,0.0033322424,0.68184084
A930019D19Rik,-0.00132056,0.4226497
Kiz,-0.0066495687,0.7772308
Xrn2,0.048850447,0.28188896
Nkx2-2,0.0040551713,0.5060338
Nkx2-2os,0.0,1.0
6430503K07Rik,0.0011052643,0.44770014
Pax1,0.0,1.0
Sstr4,0.0,1.0
Thbd,0.08854344,0.07099516
Cd93,-0.0044175293,0.842914
Gm14120,0.0,1.0
Nxt1,0.030727156,0.2455118
Gzf1,0.034395672,0.33598933
Napb,0.025693417,0.00328821
Cst3,-0.12607455,0.5730016
Gm14133,0.0,1.0
Syndig1,0.0,1.0
Zfp120,0.044482403,0.31380013
Gm14139,0.0036176436,0.1835924
Zfp937,-0.0010599717,0.7599315
Gm21994,0.00041030452,0.88348925
Gm14124,0.0,1.0
3300002I08Rik,-0.004952492,0.58321786
Zfp442,0.0077220206,0.15104055
Zfp345,0.0,1.0
Cst7,0.01677752,0.30514178
Apmap,-0.10977304,0.029573007
Acss1,0.034715585,0.43200344
Vsx1,0.009417049,0.059197225
Platr15,0.003689137,0.24708594
Entpd6,0.029731054,0.104521
Pygb,0.12583795,0.03914737
Abhd12,0.036338627,0.31524396
Gins1,0.02160311,0.15431264
Ninl,0.008952877,0.10652469
Nanp,0.0004757773,0.9629543
Gm14149,0.00040344775,0.42264965
Nsfl1c,0.059141666,0.22858626
Gm14167,0.010516153,0.47406754
Fkbp1a,-0.108726144,0.20037591
Sdcbp2,0.013949717,0.3443133
Snph,0.03566909,0.07906249
Rad21l,0.0014528916,0.58789057
Tmem74bos,0.0,1.0
Tmem74b,0.0035774554,0.05726526
Psmf1,0.0076785535,0.5337643
Angpt4,0.0,1.0
Gm14154,-0.001169036,0.3959147
Fam110a,0.025273278,0.19074027
Slc52a3,0.004259568,0.025021644
AA387200,0.0,1.0
Scrt2,0.0079058595,0.444466
Srxn1,0.017829385,0.0058754045
Tcf15,-0.00022712605,0.4226497
Csnk2a1,0.047058076,0.24441756
Tbc1d20,0.0121703,0.71152216
Rbck1,0.023539752,0.3993181
Trib3,-0.0011046128,0.6930595
Nrsn2,0.0,1.0
Sox12,0.0051774597,0.029349394
Zcchc3,0.038048066,0.04450786
6820408C15Rik,0.11543496,0.3165786
Defb20,0.0028153881,0.46841758
Defb25,0.02494747,0.09420588
Rem1,0.0057365503,0.31257772
H13,-0.08985016,0.05132931
Mcts2,-0.000460729,0.9608668
Gm26841,-0.00033560334,0.42264965
Id1,-0.114070654,0.12645663
Cox4i2,-0.0021507628,0.1707882
Bcl2l1,-0.011376858,0.48235497
Tpx2,0.048488326,0.09086609
Foxs1,0.0,1.0
Dusp15,-0.017743025,0.09885688
Ttll9,0.0778192,0.14659774
Pdrg1,0.05301571,0.08497292
Xkr7,0.0,1.0
Ccm2l,-0.0005404902,0.59461355
Hck,0.1378475,0.29564077
Tm9sf4,0.07537578,0.37665826
Tspyl3,0.009262765,0.17329216
Plagl2,0.105489254,0.09758728
Pofut1,0.031897426,0.16008998
Kif3b,-0.016758636,0.36483154
Asxl1,0.020862639,0.29935724
Nol4l,0.009373851,0.50199616
Commd7,0.024371833,0.21993034
Dnmt3bos,-0.0005168836,0.42264965
Dnmt3b,-0.0017140204,0.4419995
Mapre1,-0.033617675,0.64955306
Bpifb4,0.0034795776,0.13408785
Bpifa5,0.0036068622,0.5029239
Bpifb5,-0.00020935497,0.4226497
Cdk5rap1,0.010365382,0.38994026
Snta1,-0.06313369,0.4831391
Cbfa2t2,0.017347988,0.25500312
Necab3,0.026089385,0.40716824
1700003F12Rik,-0.0034496072,0.40729415
Actl10,-2.9664137e-05,0.9703057
E2f1,0.047127742,0.12244111
Pxmp4,0.0049735904,0.8748096
4930519P11Rik,0.0,1.0
Zfp341,0.013628928,0.31488615
Gm14198,0.0,1.0
Chmp4b,0.010404766,0.8999812
Raly,0.043179214,0.47232068
Eif2s2,0.08235711,0.36610875
Ahcy,-0.01200798,0.03834017
2310005A03Rik,0.0,1.0
Itch,0.11460997,0.21241634
Dynlrb1,-0.088951886,0.12215184
Map1lc3a,-0.36349797,0.13449346
Pigu,-0.008531317,0.29928502
Trp53inp2,-0.10148884,0.1659187
Ncoa6,0.052523132,0.13109986
Ggt7,-0.003452925,0.82361114
Acss2,-0.0408149,0.090612784
Gss,0.015810959,0.6113948
Gssos2,0.0014062515,0.4226497
Myh7b,0.0001088054,0.846549
Trpc4ap,0.017992273,0.65531945
Edem2,0.08068281,0.036783945
Procr,-0.0005257714,0.8894003
Mmp24,0.0004011573,0.6947864
BC029722,0.02648896,0.5228916
Eif6,0.09948273,0.11264699
Gm16098,0.004743699,0.19347982
Uqcc1,-0.006463051,0.77064735
Gdf5,-0.005741841,0.32217824
Cep250,0.03007355,0.006953215
6430550D23Rik,-0.00038153166,0.92633784
Ergic3,-0.08162403,0.42636937
Spag4,-0.001543697,0.83325225
Cpne1,-0.00087114953,0.4226497
Gm28036,-0.00089727476,0.42264965
Rbm12,0.030171443,0.1830015
Nfs1,-0.048010275,0.0066550043
Romo1,-0.24293101,0.23338008
Rbm39,0.24635774,0.17624614
Phf20,0.08742617,0.084246494
Scand1,0.03943658,0.7127407
Cnbd2,0.034668114,0.13517603
Epb41l1,0.024075968,0.12973125
Aar2,-0.04958395,0.29680088
Gm14168,-0.0019640643,0.4193891
Dlgap4,0.019173741,0.26078355
Myl9,0.110295,0.19683497
Tgif2,0.031058554,0.16864605
4930518I15Rik,0.027116911,0.043212824
1110008F13Rik,0.06550813,0.5185193
Sla2,-0.00097287196,0.31769216
Ndrg3,0.040082663,0.17004704
Dsn1,0.010668881,0.23319559
Soga1,0.029546937,0.08809927
Samhd1,0.23394522,0.19782078
Rbl1,0.011220638,0.5414675
Mroh8,0.00092365954,0.74297106
Rpn2,0.071258485,0.4042966
Ghrh,0.002476574,0.7562745
Manbal,0.022424638,0.50443107
Src,0.008845404,0.73188555
Gm14286,0.0062576807,0.60865253
Blcap,0.030549705,0.4872069
Nnat,0.7093817,0.07806448
Platr27,0.0,1.0
Ctnnbl1,-0.0056701303,0.7477161
Vstm2l,-9.375473e-05,0.9654282
Tti1,0.008382814,0.27314663
Rprd1b,0.07216278,0.091020375
Tgm2,0.09996237,0.2440369
D630003M21Rik,0.013742125,0.40861562
1700060C20Rik,0.0,1.0
Lbp,-0.28697652,0.13279498
Snhg11,0.08114974,0.08635191
Ralgapb,0.04620468,0.17107673
Adig,0.0,1.0
Slc32a1,-0.0041553588,0.27125412
Actr5,0.037740313,0.2743454
Ppp1r16b,0.023345172,0.269738
Fam83d,-0.0071073817,0.06138468
Dhx35,0.0030454546,0.6925277
Gm826,0.0025972042,0.42264965
Mafb,0.11417726,0.058030043
Top1,-0.023161113,0.68396056
Plcg1,0.029095048,0.08950311
Gm27206,0.0,1.0
Zhx3,-0.004907107,0.5352283
Gm16751,-0.0015107016,0.2002327
Lpin3,-0.011288156,0.10060972
Chd6,0.085984565,0.23127332
Ptprt,0.0049298014,0.67420584
Srsf6,0.13804829,0.0708694
L3mbtl1,0.0005647848,0.5498553
Sgk2,0.006251602,0.29807684
Ift52,0.016274244,0.64683557
Mybl2,0.021510677,0.18676858
Gtsf1l,0.018919535,0.4733729
Tox2,0.052012205,0.32112834
Jph2,0.0031494088,0.20152265
Oser1,0.056468226,0.1232361
2900093K20Rik,0.053785395,0.32645848
Gdap1l1,0.0020818133,0.79252285
Fitm2,-0.0106980875,0.44142935
2310001K24Rik,0.00020953035,0.87461287
Ttpal,0.03769791,0.10780623
Serinc3,0.33029723,0.13654062
0610039K10Rik,0.0025675192,0.42264965
Pkig,0.133174,0.08240305
Gm16316,0.0020006117,0.58804226
Ada,0.018936872,0.46816558
Wisp2,0.01725086,0.35556057
Rims4,-0.0008918361,0.4226497
Ywhab,-0.024626493,0.593486
Pabpc1l,-0.016468205,0.33529326
Tomm34,0.15060611,0.014641228
Stk4,0.03599345,0.3904453
Kcns1,0.0156229865,0.25792962
A730032A03Rik,0.0028646516,0.37053895
Wfdc12,0.0,1.0
Slpi,-0.0220647,0.92645264
Matn4,-0.00030902028,0.962494
Rbpjl,0.0075903884,0.46708673
Sdc4,0.1691086,0.0159466
Sys1,-0.04747963,0.20405862
Gm14302,0.0009049054,0.72290194
Dbndd2,0.060388558,0.2031767
Pigt,-0.037963063,0.2764566
Wfdc2,-0.6784265,0.062437847
Wfdc6a,-0.022187443,0.0012150046
Wfdc3,0.030331898,0.35141978
Dnttip1,0.07941918,0.038999252
Gm11457,0.0029920775,0.42264965
Ube2c,0.006523438,0.8926565
Snx21,0.058049656,0.15507655
Acot8,0.018814921,0.33188245
Zswim3,0.012401373,0.27094015
Zswim1,-0.0050189644,0.695857
Spata25,-0.00015372351,0.42264965
Neurl2,0.0148841925,0.25380683
Ctsa,-0.033232868,0.5176634
Pltp,0.1361978,0.5066961
Pcif1,-0.0064394176,0.88973266
Zfp335,0.014267098,0.10612614
Zfp335os,0.005538988,0.39992574
Mmp9,0.0017048568,0.9933372
Slc12a5,0.00050747115,0.9174277
Ncoa5,-0.013084229,0.19792528
Cd40,0.0077206595,0.11965304
Cdh22,0.011753653,0.2527924
Slc35c2,0.042556442,0.36494672
Elmo2,0.028029636,0.20227897
Zfp663,-9.052854e-05,0.4226497
Zfp334,0.014444942,0.17612706
Ocstamp,0.0049600517,0.3754883
Slc13a3,0.0031028031,0.19394481
Trp53rka,-0.001042068,0.84059
Slc2a10,0.0026333958,0.18171667
Eya2,0.04391306,0.059757054
Zmynd8,0.06320582,0.22640951
Platr29,0.0,1.0
Gm11464,0.0,1.0
Ncoa3,0.12073051,0.15218014
Sulf2,0.07676316,0.29575375
5031425F14Rik,0.0033543045,0.53478134
Prex1,0.102829754,0.1595283
Trp53rkb,0.014602978,0.3284107
Arfgef2,-0.06982419,0.165366
Cse1l,0.047968425,0.20233707
Gm17096,-0.00033627424,0.42264965
Stau1,-0.00035283715,0.9870944
Ddx27,-0.0111479275,0.6515159
Znfx1,0.021031864,0.261596
Zfos1,0.051427796,0.1816842
Kcnb1,0.05140602,0.087585606
Ptgis,-0.017749194,0.34418407
B4galt5,0.08649391,0.16988033
Slc9a8,0.009892648,0.45803905
Spata2,0.034815587,0.20839216
Rnf114,0.032676347,0.116371535
Snai1,-0.007266268,0.75034386
Ube2v1,0.014861606,0.2895805
Tmem189,0.04976447,0.19591631
Gm14320,0.0014462871,0.5403642
Cebpb,0.58897525,0.21303102
A530013C23Rik,0.00037264195,0.9149505
Gm14321,0.0,1.0
9230111E07Rik,-0.0038281318,0.34325975
1200007C13Rik,-0.00027783148,0.42264977
Ptpn1,0.18398643,0.20126663
Fam65c,-0.0015865284,0.69088835
Pard6b,0.00415295,0.6828623
Gm14235,0.00013113447,0.9196318
E130018N17Rik,-0.0014773732,0.42264965
Gm20716,0.0,1.0
Adnp,-0.006394985,0.65992016
Dpm1,0.12919012,0.09238678
Mocs3,0.011966974,0.09885837
Kcng1,-0.00045087736,0.4226497
Nfatc2,0.042349923,0.13372838
Atp9a,0.04535809,0.10554268
Sall4,-0.0019492143,0.20217031
Zfp64,0.025444485,0.15060973
1700017J07Rik,0.00433477,0.30138087
Gm9873,0.0020760056,0.46669906
Tshz2,0.05031925,0.05059032
Gm26883,0.0007817639,0.3893134
Zfp217,0.0603769,0.16683121
Gm17619,-0.0039470885,0.89451087
Bcas1,0.048653785,0.28368068
Bcas1os2,0.0023401622,0.06852664
Bcas1os1,-0.004775128,0.3502199
Pfdn4,0.031253025,0.38380903
Gm16796,-0.0009288777,0.42264977
Gm14264,0.0015087217,0.52680486
Dok5,0.008780925,0.20078005
Cbln4,0.0,1.0
Mc3r,-0.015245643,0.018863495
Gm14275,-0.00095588976,0.4226497
Fam210b,-0.053382173,0.12401008
Aurka,-0.00604023,0.4463846
Cstf1,0.016042411,0.25242347
Cass4,0.0097506065,0.7133401
Rtfdc1,0.0985405,0.14539137
Fam209,0.0,1.0
Tfap2c,-0.00012475015,0.42264965
Bmp7,-0.051188342,0.31375623
Spo11,0.004497622,0.4430894
Rae1,0.055103526,0.16179723
Rbm38,-0.02494562,0.55587494
Gm14453,-0.00028829527,0.4226497
Zbp1,0.1071208,0.1549181
Pmepa1,0.063738644,0.15138364
Pmepa1os,0.0034304913,0.43266657
Rab22a,0.044196665,0.44630218
Vapb,-0.035814553,0.115801714
Stx16,0.047104903,0.18942931
Npepl1,0.001613751,0.9559049
Gm10714,0.19897446,0.20788482
Nespas,0.0,1.0
Gnas,-0.35866237,0.19694069
Gm20721,-0.0036421157,0.8461341
Nelfcd,0.0044191927,0.7680136
Ctsz,-0.0646081,0.51161546
Tubb1,0.0,1.0
Atp5e,-0.5735296,0.06703872
Slmo2,-0.032837108,0.41882738
Zfp831,-0.0016643917,0.4226497
Edn3,-0.0042815804,0.78050184
Gm14393,-0.0015565626,0.42264965
Gm14399,-0.00011616526,0.9836667
Gm14443,0.0047719367,0.4780861
Gm14391,0.003128475,0.6022264
Gm4631,0.02192549,0.21227898
Gm4723,0.014276324,0.30787286
Gm4724,0.011400163,0.030245693
Gm8923,0.0013260224,0.74445957
Gm14288,-0.00044030245,0.4226497
Gm6710,-0.008080747,0.71051794
Gm8898,0.0036434734,0.4858441
Gm2026,-0.0027687114,0.26634338
Gm11008,0.0,1.0
Gm14435,-0.0008705648,0.4226497
Gm14434,0.0,1.0
Gm14308,2.1690968e-05,0.9954869
Gm14306,-2.1062326e-05,0.98501515
Gm14305,0.028217092,0.20763195
Gm14295,-0.004751371,0.78966737
Gm14296,0.020139197,0.024873102
Gm14419,0.0005478468,0.8464092
Gm14401,0.0,1.0
Gm14410,0.0020326101,0.7699333
Gm14412,-0.0022861564,0.080429405
Gm14418,-0.022131968,0.26814115
Gm14420,0.008048122,0.5701588
Gm14403,-0.0026180828,0.6338396
Gm14322,-0.010082342,0.21547538
Gm14325,-0.008061871,0.083050735
Gm14327,-0.0067885667,0.77022696
C330013J21Rik,-0.0050870674,0.23027094
Gm14326,-0.0013094414,0.8450188
Etohi1,0.00021760538,0.977183
Gm26869,-0.0002665871,0.4226497
Zfp931,0.021274444,0.41828853
Phactr3,0.0061150314,0.6194986
Sycp2,0.004209246,0.56139535
Ppp1r3d,-0.0011500325,0.95478106
Fam217b,0.023296649,0.25032014
Cdh26,0.033401158,0.26101676
Cdh4,0.0013169462,0.7316075
Taf4a,0.050776277,0.13604033
Lsm14b,0.1398,0.20148936
Psma7,0.24834049,0.12038883
Ss18l1,-0.0007558251,0.9230048
Mtg2,0.028028205,0.051222306
Hrh3,0.0020660607,0.2828977
Osbpl2,0.016584538,0.5312238
Adrm1,0.03920032,0.45622742
Lama5,0.0031236112,0.85603017
Rps21,0.14829159,0.4529067
Cables2,-0.004972443,0.6136716
B230312C02Rik,-0.0018981812,0.34166026
Slco4a1,0.023314014,0.19773394
Ntsr1,0.0,1.0
Mrgbp,0.054284804,0.3291988
Ogfr,0.11350586,0.037675034
Col9a3,-0.5809251,0.06258468
Tcfl5,-0.00061195146,0.27409038
Dido1,0.092183046,0.19645493
Gid8,0.035568587,0.18828742
Slc17a9,0.004645794,0.515677
Gm27032,0.0017441165,0.4226497
Ythdf1,0.037278503,0.19854185
Birc7,0.0,1.0
Nkain4,0.19191183,0.07065447
Gm14341,0.0039375694,0.3714827
Arfgap1,0.024416525,0.33033636
Col20a1,0.0057168254,0.1272411
Chrna4,-0.008971632,0.06569986
Kcnq2,-0.0012926525,0.40881008
Eef1a2,0.00893259,0.24199307
Ppdpf,0.16763085,0.03433177
Ptk6,0.0,1.0
Srms,0.002798124,0.42264965
BC051628,-0.004281777,0.09286805
Helz2,0.03120353,0.014425228
Gmeb2,0.012349164,0.52018917
Stmn3,0.004154168,0.70407665
Rtel1,0.010772026,0.3862742
Arfrp1,-0.0020320117,0.9301406
Zgpat,-0.016119696,0.4134665
Lime1,0.0,1.0
Zbtb46,-0.0019940194,0.51826435
Tpd52l2,0.056324363,0.020592326
Dnajc5,0.055256233,0.2772257
Uckl1,0.01503773,0.44283023
Uckl1os,0.04831762,0.060411368
Zfp512b,0.019798283,0.11749641
Prpf6,-0.023221463,0.21857959
Samd10,0.011802707,0.20746271
Sox18,0.0011475824,0.6071498
Tcea2,0.010160491,0.3685235
Rgs19,0.050107576,0.41011027
Oprl1,-0.00063791056,0.43868655
Myt1,-0.00068507553,0.7901585
Pcmtd2,-0.026402935,0.30803692
Polr3k,0.014671624,0.77630615
Nudt11,0.052467443,0.117230095
AU022751,0.00087404804,0.42264965
Nudt10,0.034204677,0.17724693
Bmp15,0.0,1.0
Shroom4,0.0005787737,0.91213256
Dgkk,0.0,1.0
Clcn5,-0.0019811615,0.8965241
Usp27x,0.006928362,0.1438161
Ppp1r3f,0.0063806865,0.58791155
Ppp1r3fos,-0.0029486846,0.1837843
Foxp3,0.0,1.0
Ccdc22,0.051785488,0.023009498
Cacna1f,-0.002450677,0.33042842
Syp,0.007188325,0.6257764
Gm14703,-0.0030079756,0.017782182
Prickle3,0.0004062131,0.9632846
Plp2,-0.02595073,0.8425303
Magix,-0.012918642,0.059753276
Gpkow,0.008577619,0.5938687
Wdr45,0.01810636,0.49461713
Praf2,-0.022889122,0.15064809
Ccdc120,0.0023393407,0.52819645
Tfe3,0.07589819,0.25767556
Gripap1,0.029556662,0.346543
Kcnd1,-0.0036250858,0.251364
Otud5,0.06124992,0.34221038
Pim2,-0.015909463,0.42536983
Slc35a2,0.08500609,0.25794038
Pqbp1,0.048544064,0.11377536
Timm17b,-0.037114844,0.36577684
Gm10490,-0.00051960576,0.42264977
Pcsk1n,0.25037235,0.018872509
Hdac6,-0.0071234945,0.40748233
Glod5,0.0,1.0
Gm14820,0.0,1.0
Suv39h1,0.021772264,0.14713389
Was,0.052353818,0.28105503
Wdr13,0.059358887,0.2799937
Rbm3,0.26633912,0.18041079
Rbm3os,0.00040344775,0.42264965
Tbc1d25,-0.007115423,0.07304941
Ebp,0.026724428,0.6787546
Porcn,0.0036390796,0.71599346
Ftsj1,0.048038553,0.089683406
Slc38a5,0.0013406246,0.6142855
B630019K06Rik,-0.015425325,0.106210716
Lancl3,0.0,1.0
Gm14862,0.0,1.0
Xk,-0.0060127536,0.10282621
1700012L04Rik,-0.0005020938,0.4226497
Cybb,0.23415734,0.23868488
Dynlt3,-0.19721022,0.102196254
Hypm,0.0,1.0
Sytl5,0.0007486692,0.6303018
Srpx,0.0042469497,0.42264977
Rpgr,0.06632293,0.13723382
Otc,0.0025972042,0.42264965
Tspan7,0.06823254,0.015461591
Gm10489,0.0009504826,0.6235749
Mid1ip1,0.25292736,0.061942574
Gm14493,-0.00033627424,0.42264965
Gm14483,-0.0025356456,0.18424204
Bcor,0.0034514032,0.700266
Atp6ap2,-0.46855074,0.0874752
1810030O07Rik,0.04830927,0.08748617
Med14,-0.009125825,0.74031067
Usp9x,-0.048743486,0.4227434
2010308F09Rik,0.00056700513,0.8109971
Ddx3x,0.14779857,0.16642886
Nyx,0.0012907304,0.4226497
Cask,0.039977938,0.50711876
Gpr34,0.07175142,0.28300524
Gpr82,0.0,1.0
Gm14505,0.002797953,0.2525036
Maoa,-0.014552526,0.34186378
Maob,-0.080263495,0.033012636
Ndp,0.00453181,0.3628741
Efhc2,-0.011602493,0.46305215
Fundc1,0.07490924,0.09165616
Kdm6a,0.020732258,0.5682105
4930578C19Rik,0.0,1.0
Gm26652,-0.0023541003,0.27149412
Chst7,0.018660452,0.19097227
Slc9a7,-0.0045883874,0.08867465
Rp2,-0.021844372,0.5021859
Jade3,-0.0019691898,0.751512
Rgn,-0.0044231885,0.17567778
Ndufb11,-0.40219355,0.06069768
Rbm10,0.03241677,0.11212619
Uba1,0.04698214,0.09500178
Cdk16,0.033387356,0.093871474
Usp11,0.019212086,0.41478208
Araf,-0.03295639,0.49762788
Syn1,0.004109425,0.7342648
Timp1,0.009149726,0.38525268
