gene,log2FC,p
Rp2,-0.0103108175,0.77328736
Jade3,-0.0026813177,0.8602605
Rgn,0.0,1.0
Ndufb11,-0.0056624413,0.97114116
Rbm10,-0.02447921,0.43720162
Uba1,0.015745312,0.8528136
Cdk16,-0.012046158,0.5771849
Usp11,0.020772252,0.3187857
Araf,-0.0008199513,0.9868424
Syn1,-0.0091771195,0.2768862
Timp1,0.011421369,0.30858877
Cfp,-0.008649324,0.722048
Elk1,0.0034761913,0.77044237
Uxt,-0.038233213,0.3056266
Zfp182,0.002653826,0.83657104
Spaca5,0.0,1.0
Zfp300,0.0061948015,0.5725464
Gm6938,0.001989289,0.4226497
Klhl13,-0.0029762238,0.79574466
Wdr44,0.006805189,0.8141715
Dock11,0.022011047,0.23347908
Il13ra1,-0.09087524,0.065156125
Zcchc12,0.0,1.0
Lonrf3,-0.005722714,0.27994478
Gm14569,0.0,1.0
Pgrmc1,-0.013948202,0.8877273
Akap17b,0.045831554,0.04976484
Slc25a43,-0.003987223,0.4226497
Slc25a5,0.09865761,0.4477364
2310010G23Rik,-0.0011195245,0.55943954
C330007P06Rik,0.003993176,0.9310768
Ube2a,0.05118689,0.56668365
Nkrf,0.018813184,0.34746188
Sept6,0.04008763,0.22495626
Rpl39,-0.16444063,0.45066428
Upf3b,0.12208226,0.2279034
Nkap,-0.05742073,0.29276618
Akap14,0.0,1.0
Ndufa1,-0.011727393,0.90653056
Rnf113a1,0.0070635984,0.5810644
Rhox5,0.0,1.0
Rhox8,0.0023797378,0.4226497
Zbtb33,0.0008291863,0.9718638
Tmem255a,-0.0005386665,0.9129617
Atp1b4,0.0,1.0
Lamp2,0.09793118,0.25077048
Gm7598,0.0033157428,0.34385395
Cul4b,0.0058096424,0.6366982
Mcts1,0.024031222,0.4433469
C1galt1c1,0.045476466,0.23901497
Gria3,0.008698591,0.4226497
Thoc2,-0.040932298,0.60267186
Xiap,-0.030150741,0.6139082
Stag2,-0.0065405965,0.91466075
Sh2d1a,-0.012712181,0.2548465
Tenm1,-0.0007790137,0.42264977
Dcaf12l2,0.0,1.0
Dcaf12l1,-0.0012661768,0.48724264
Prr32,0.0,1.0
Smarca1,0.00043005237,0.42264965
Ocrl,-0.01877663,0.66070557
Apln,0.0032874579,0.75064445
Xpnpep2,0.0,1.0
Sash3,-0.015929116,0.6679287
Zdhhc9,-0.01487314,0.5801941
Utp14a,0.03230942,0.4541543
9530027J09Rik,-0.0018436166,0.5756768
Bcorl1,0.006703049,0.7504706
Elf4,0.0322786,0.024075596
Aifm1,0.10220483,0.09998641
Rab33a,-0.015433813,0.50933635
Zfp280c,-0.0036459658,0.80499196
Slc25a14,-0.0026517306,0.8858475
Rbmx2,0.034509357,0.10394686
Enox2,-0.008536294,0.708284
Arhgap36,0.0,1.0
Igsf1,0.0,1.0
Stk26,0.008819528,0.41156825
Frmd7,0.0,1.0
Rap2c,-0.02018027,0.4773144
Mbnl3,0.004419904,0.4226497
Hs6st2,0.0014918055,0.3598071
Usp26,0.0,1.0
Gpc4,0.012038139,0.52979845
Gpc3,0.031393815,0.11670984
Ccdc160,-0.007879196,0.4648476
Phf6,-0.040189028,0.36436307
Hprt,-0.10769284,0.38148203
Gm28730,0.00368902,0.4226497
Fam122b,-0.00031209178,0.9846959
Mospd1,-0.015658945,0.79802144
Etd,0.0,1.0
Cxx1c,-0.0071019195,0.4226497
Cxx1a,0.24789333,0.2950717
Cxx1b,0.16578314,0.2598894
4930502E18Rik,0.0,1.0
1700013H16Rik,0.00066261436,0.4226497
Zfp36l3,-0.007843645,0.48863158
Xlr,-0.0428468,0.43496886
3830403N18Rik,-0.0050278287,0.8058887
Zfp449,0.01301877,0.29855412
Smim10l2a,0.0,1.0
Ddx26b,0.029184386,0.6600605
Gm648,0.0,1.0
Mmgt1,0.0027395189,0.773647
Slc9a6,0.02399813,0.36238867
Fhl1,-0.03234779,0.63244295
Mtap7d3,0.0,1.0
Brs3,0.0,1.0
Htatsf1,0.0134075135,0.70296776
Gm14718,0.0,1.0
Cd40lg,-0.008218457,0.26005775
Arhgef6,0.035982445,0.46885803
Rbmx,0.00030855834,0.99664736
Gpr101,0.0,1.0
Zic3,-0.0968557,0.3484956
Fgf13,0.005119223,0.6713126
F9,0.0010825192,0.42264965
Mcf2,0.0,1.0
Atp11c,0.0032449216,0.6785455
Sox3,-0.001192251,0.4226497
Gm14662,0.0,1.0
Gm14664,0.0,1.0
Cdr1,0.0,1.0
Ldoc1,0.0,1.0
Slitrk4,0.008555728,0.42264965
4930447F04Rik,0.0,1.0
Slitrk2,0.0036987255,0.2010569
Fmr1os,0.0,1.0
Fmr1,0.0051859617,0.8917798
Fmr1nb,-0.001818117,0.7398755
Gm14698,0.046156704,0.45935258
Aff2,0.0,1.0
Ids,0.0053826272,0.8988364
1110012L19Rik,-0.015614875,0.81770766
BC023829,0.020320252,0.3281872
Mamld1,0.01145668,0.45273566
Mtm1,0.017329901,0.51352495
Mtmr1,0.03970339,0.3528105
Cd99l2,0.028132126,0.5641389
Hmgb3,0.04523865,0.09985364
Gpr50,0.0,1.0
Vma21,-0.038439035,0.09767561
Gm1141,0.0,1.0
Prrg3,-0.010842532,0.5028255
Fate1,0.0,1.0
Cnga2,0.0,1.0
Gabre,0.0014276867,0.4226497
Gabra3,0.0,1.0
Gabrq,0.0,1.0
Cetn2,0.09050846,0.22272193
Nsdhl,-0.0004888475,0.98046386
Zfp185,0.00030166341,0.88462585
Pnma3,0.0,1.0
Xlr4a,-0.009654246,0.3498125
Xlr3a,0.0,1.0
Xlr5a,0.0,1.0
DXBay18,0.0,1.0
Xlr3b,0.010546206,0.5082299
Xlr4b,0.019534945,0.096136704
F8a,0.0046858713,0.8528577
Xlr4c,-0.0052509345,0.4226497
Zfp275,-0.034863092,0.33937967
Zfp92,0.0,1.0
Haus7,0.03112638,0.49164268
Bgn,0.02595301,0.8113465
Atp2b3,0.0,1.0
Dusp9,0.0,1.0
Pnck,0.002613749,0.82707536
Slc6a8,0.049956188,0.040263902
Bcap31,0.0039503574,0.976467
Abcd1,0.0019629858,0.9223242
Plxnb3,0.008181142,0.70721155
Srpk3,0.057279326,0.059801638
Idh3g,0.058193862,0.44472325
Ssr4,-0.04811573,0.58599263
Pdzd4,0.0020897177,0.24109519
L1cam,0.012354618,0.46588656
Arhgap4,0.021299042,0.37060258
Avpr2,0.0,1.0
Naa10,-0.019992396,0.6633337
Renbp,0.007127814,0.7570336
Hcfc1,-0.008631989,0.84860146
Irak1,0.04880297,0.2481333
Mecp2,-0.078924745,0.46917886
Opn1mw,0.0,1.0
Tktl1,0.0,1.0
Flna,-0.050748825,0.5351889
Emd,-0.0142760575,0.87432754
Rpl10,0.23890233,0.2726898
Dnase1l1,-0.075122885,0.00977683
Taz,0.009340912,0.85002
Atp6ap1,0.08034298,0.43252414
Gdi1,0.048598826,0.45818487
Fam50a,0.0015418231,0.9545151
Plxna3,-0.000723931,0.8951784
Lage3,0.057574466,0.25095883
Ubl4a,-0.020819202,0.8132167
Slc10a3,0.002321545,0.863895
Fam3a,0.076701164,0.38492903
Ikbkg,0.0064494126,0.5967589
G6pdx,-0.03485408,0.51210976
Gm6880,0.0,1.0
Gab3,0.002230729,0.86830324
Dkc1,-0.027627788,0.5208711
Mpp1,0.019520774,0.28036985
F8,-0.0012165667,0.4226497
Fundc2,0.00819394,0.9259599
Cmc4,-0.030550938,0.35405463
Mtcp1,-0.0027391016,0.78206253
Brcc3,0.030036256,0.43774807
Vbp1,0.0023721755,0.97832984
Rab39b,-0.002874814,0.805338
Gm15063,0.0051072757,0.42264977
Pls3,-0.2066313,0.043379534
Tbl1x,0.08279814,0.16084221
Prkx,-0.057458058,0.07265893
Prrg1,0.024530381,0.36005238
Gm7173,0.0033120026,0.42264965
Mageb16,0.0,1.0
Gm26775,0.0,1.0
Tmem47,0.0290729,0.25145712
Dmd,-0.049540162,0.5715286
Tab3,0.00058241,0.97276
Gk,0.013741581,0.40090108
Gm14764,0.0,1.0
Gm14762,0.0005611816,0.42264977
5430427O19Rik,-0.035038467,0.23979844
Il1rapl1,0.0,1.0
Arx,-0.0051315646,0.6736158
Pola1,0.001250416,0.91217154
Pcyt1b,-0.00074602943,0.9216256
Pdk3,0.015166324,0.5853601
Gm14798,0.0,1.0
Zfx,-0.011456236,0.7944727
Eif2s3x,-0.028732732,0.5451879
Klhl15,-0.019229822,0.39570794
Apoo,0.051327605,0.18678348
Gm14827,0.00456824,0.4226497
Maged1,-0.05091065,0.54695344
Gspt2,-0.011556677,0.39051053
Zxdb,-0.016084872,0.6625698
RP23-9K14.6,-0.0016549799,0.507796
Gm26617,0.0019132447,0.6552684
Spin4,0.0026169997,0.77585655
Arhgef9,0.021320365,0.5069523
Amer1,0.024449784,0.058965445
Zc4h2,0.0063606687,0.7015246
Zc3h12b,0.0013741355,0.7891175
Las1l,0.022969931,0.5958554
Msn,0.24045068,0.22536984
F630028O10Rik,-0.0012165667,0.4226497
Vsig4,0.0,1.0
Hsf3,0.0,1.0
Heph,0.0006005168,0.9436056
Gpr165,0.0,1.0
Eda2r,0.0,1.0
Ar,-0.0071072085,0.4926645
Ophn1,-0.06991217,0.2837751
Yipf6,-0.024897799,0.6597513
Stard8,-0.009581506,0.8978183
Efnb1,-0.030076087,0.4822744
Gm14808,0.0,1.0
Pja1,0.05037833,0.09896284
Tmem28,-0.0054614977,0.509337
Eda,0.0,1.0
Awat2,-0.0070886505,0.42264977
Igbp1,0.010114014,0.8232306
Dgat2l6,0.0,1.0
Pdzd11,-0.0031341761,0.9481208
Kif4,0.0,1.0
Gdpd2,-0.001192251,0.4226497
Gm14902,0.004787923,0.4226497
Dlg3,0.036371794,0.007098035
Tex11,0.0,1.0
Slc7a3,0.0029079467,0.9319637
Snx12,-0.002090998,0.9569872
Foxo4,0.019054078,0.37488684
Gm614,0.0,1.0
Il2rg,0.07430972,0.3341098
Med12,-0.020078026,0.6451267
Nlgn3,0.002122358,0.74607474
Gjb1,-0.05142287,0.25719762
Zmym3,0.011375766,0.6209732
Nono,-0.009059787,0.90871394
Itgb1bp2,0.0,1.0
Taf1,-0.018432498,0.5629289
Ogt,-0.06972474,0.4543091
Cxcr3,-0.010533492,0.19186182
Gm4779,0.0,1.0
8030474K03Rik,0.0,1.0
Nhsl2,-0.013629958,0.70057416
Rgag4,-0.0029568542,0.7519895
Pin4,0.09879625,0.3237485
Ercc6l,-0.0047676447,0.18697494
Rps4x,-0.120530605,0.5466978
Cited1,0.0033392797,0.42264977
Hdac8,0.02365827,0.14933792
Phka1,-0.019146238,0.40441674
Dmrtc1a,0.0,1.0
Nap1l2,-0.0049345735,0.4226497
Chic1,0.029899128,0.13124967
Tsx,0.0,1.0
Tsix,0.0,1.0
Xist,0.0,1.0
Jpx,0.010699589,0.36696965
Ftx,0.015740547,0.37690482
Slc16a2,-0.0195117,0.8676867
Rlim,0.0719312,0.02336523
C77370,-0.009415446,0.24718548
Abcb7,-0.01487679,0.09475346
Uprt,0.0035329724,0.42264977
Zdhhc15,0.0013277947,0.64850444
Magee2,0.0,1.0
Pbdc1,-0.04693508,0.20200737
Magee1,0.010628592,0.39817467
5330434G04Rik,0.0022369788,0.57610846
Atrx,0.016300857,0.85829633
Magt1,0.033122092,0.6447655
Cox7b,-0.10237932,0.15151542
Atp7a,-0.020662509,0.63374865
Tlr13,-0.014336717,0.38400245
Pgk1,-0.033989564,0.34983963
Taf9b,-0.006422445,0.8727112
Fndc3c1,0.0,1.0
Cysltr1,0.023505326,0.13087475
Gm5127,0.011726264,0.47728333
Zcchc5,0.0,1.0
Lpar4,0.055505022,0.14947031
P2ry10,-0.009647861,0.81533796
A630033H20Rik,0.0064781643,0.49039045
Gpr174,-0.01864347,0.5507635
Itm2a,-0.23087537,0.6632268
2610002M06Rik,0.06202022,0.16575342
Fam46d,0.0,1.0
Brwd3,-0.0050201304,0.8906002
Hmgn5,-0.015570179,0.5308615
Sh3bgrl,-0.11783528,0.17021735
Gm6377,-0.046188913,0.27823165
RP23-240M8.2,0.0,1.0
Pou3f4,0.0,1.0
Rps6ka6,0.00047016502,0.4226497
Hdx,0.0022777577,0.42264965
Apool,-0.02741678,0.5280338
Zfp711,0.0016579475,0.42264977
Chm,-0.023653552,0.4565527
Dach2,0.0017516011,0.27233005
Klhl4,0.13662416,0.00016263347
Pabpc5,0.0,1.0
Pcdh11x,0.016021665,0.014862206
Nap1l3,0.021769818,0.26118475
Cldn34c1,-0.0077011995,0.7151624
Cldn34c3,0.0,1.0
Diaph2,-0.0483125,0.22048688
Pcdh19,0.029224113,0.47054684
Gm26851,0.00040426396,0.4226497
Tspan6,0.02706841,0.4439586
Srpx2,0.00042699894,0.4226497
Sytl4,0.0064414013,0.6467373
Cstf2,-0.05445098,0.050234288
Nox1,0.0,1.0
Xkrx,-0.016931903,0.30844977
Trmt2b,-0.0068111904,0.6591448
Tmem35,0.0032801533,0.23274034
Cenpi,0.0034154945,0.38272643
Drp2,0.0,1.0
Timm8a1,-0.012694975,0.46397844
Btk,0.014739456,0.63303053
Rpl36a,-0.18840325,0.3701768
Gla,0.017439213,0.14398134
Hnrnph2,0.04400125,0.46209085
Armcx4,0.02371256,0.116056986
Armcx1,-0.03196956,0.41173097
Armcx6,0.012149382,0.74242723
Armcx3,0.0332599,0.5173387
Armcx2,0.048537984,0.088732705
Nxf2,0.0,1.0
Zmat1,-0.017514318,0.4381737
Tceal6,0.0,1.0
Armcx5,0.0021928027,0.8796801
Gprasp1,0.003437288,0.89649266
Bhlhb9,-0.01364477,0.8479405
Gprasp2,0.042672653,0.43783578
Arxes2,0.0077888086,0.36586544
Arxes1,-0.001361232,0.7354871
Bex2,0.00053432025,0.9689289
Nxf3,0.0,1.0
Bex4,0.00015544955,0.4226497
Tceal8,-0.014753684,0.60498995
Tceal5,0.0007847568,0.42264965
Bex1,-0.003494117,0.784633
Wbp5,-0.082007885,0.43934035
Ngfrap1,0.013229877,0.8727808
Tceal3,0.0006165374,0.96500176
Tceal1,-0.025011651,0.46454945
Morf4l2,0.024411619,0.7462929
Glra4,0.0,1.0
Plp1,0.098312974,0.82368004
Rab9b,0.0,1.0
Tmsb15l,-0.0009327177,0.9743282
Tmsb15b2,-0.008192082,0.42264977
Tmsb15b1,0.011983918,0.54910135
Slc25a53,-0.011104697,0.6957104
Zcchc18,-0.010145186,0.60461396
Fam199x,-0.038608383,0.30816007
Nrk,-0.0051205466,0.5072628
Mum1l1,-0.0021762494,0.8909265
D330045A20Rik,0.0,1.0
Rnf128,-0.0021968887,0.69475716
Tbc1d8b,0.009193404,0.35015893
Cldn2,-0.0023392425,0.4226497
Morc4,-0.009613101,0.43336964
Rbm41,-0.0012339093,0.854115
Nup62cl,0.0,1.0
Pih1h3b,0.0,1.0
Frmpd3,0.0,1.0
Prps1,0.018126354,0.74312025
Tsc22d3,-0.3159598,0.22423854
Mid2,0.013503081,0.2860921
Vsig1,0.0,1.0
Psmd10,0.047728367,0.27890804
Atg4a,-0.06655146,0.25138795
Col4a6,-0.0028828634,0.60071874
Col4a5,-0.023087636,0.089937225
Irs4,0.0,1.0
Gm15298,0.0,1.0
Gucy2f,0.0,1.0
Nxt2,-0.02360138,0.21531181
Kcne1l,0.002121157,0.4226497
Acsl4,0.013456117,0.5573053
Tmem164,0.030165184,0.28021145
Ammecr1,-0.022760648,0.10347246
Rgag1,0.0,1.0
Chrdl1,0.002831566,0.42264965
Pak3,0.0013458855,0.4226497
Capn6,0.0,1.0
Dcx,0.0,1.0
Alg13,-0.0045092553,0.85170424
Trpc5,0.0,1.0
Zcchc16,0.0,1.0
Amot,-0.034795992,0.5134883
Htr2c,0.0,1.0
Lrch2,-0.0013893261,0.9104372
Gm15097,0.0,1.0
Tmem29,-0.019723464,0.55388236
Apex2,-0.008203225,0.7599818
Alas2,-0.031455293,0.8634272
Pfkfb1,-0.0046672765,0.3831873
Tro,0.00040426396,0.4226497
Maged2,-0.03256564,0.45207918
Gnl3l,0.0013239384,0.9817364
Fgd1,-0.010356706,0.4108105
Tsr2,0.025378987,0.48347
Gm15138,0.0,1.0
Wnk3,0.0,1.0
A230072E10Rik,-0.0005064778,0.85345745
Fam120c,0.013866584,0.18973008
Phf8,-0.019324921,0.4922426
Huwe1,0.06616855,0.37687534
Hsd17b10,-0.019465119,0.6010765
Ribc1,0.0030488595,0.19105725
Smc1a,0.08477473,0.2105387
Iqsec2,0.021369265,0.17630866
Kdm5c,0.0147966,0.49816626
Kantr,0.007917449,0.4226497
Tspyl2,-0.012202866,0.73307985
Gpr173,0.0064033987,0.2607206
Shroom2,-0.06380464,0.0767198
Gpr143,0.0035141564,0.42264965
Usp51,0.00402792,0.21278463
Mageh1,-0.0024601817,0.98328286
Foxr2,0.0,1.0
Rragb,-0.00039685983,0.86955166
Klf8,0.002719183,0.7087442
Ubqln2,-0.060029775,0.34219262
Kctd12b,0.032281995,0.6857817
RP23-106P7.5,0.0,1.0
2210013O21Rik,0.04082665,0.36462566
Spin2c,-0.00060079247,0.8786465
Cldn34b2,0.0,1.0
Sat1,0.029812574,0.68248725
Acot9,0.06201744,0.22102207
Prdx4,-0.0010670722,0.9836534
Ptchd1,0.0008068334,0.4226497
Phex,0.0,1.0
Sms,0.09843794,0.011965223
Mbtps2,-0.023150377,0.4853689
Gm15169,0.0,1.0
Klhl34,0.0,1.0
Cnksr2,0.0036698498,0.2000686
Rps6ka3,-0.016404867,0.84409386
Eif1ax,0.074753225,0.25587186
Map7d2,-0.003944793,0.8465812
A830080D01Rik,0.010465659,0.8022983
Sh3kbp1,0.017266437,0.73001426
Map3k15,-0.0021664044,0.5536675
Pdha1,-0.038990602,0.44159654
Adgrg2,-0.010161752,0.3221388
Phka2,0.046050936,0.079068534
Rs1,0.0,1.0
Cdkl5,-0.014109226,0.4068169
Gja6,0.0,1.0
Scml2,0.0,1.0
Rai2,-0.012836954,0.42340842
Nhs,0.008120201,0.2526618
Reps2,0.0058308933,0.11227786
Rbbp7,0.07935271,0.42399776
Txlng,-0.05512064,0.2867846
Syap1,-0.02929663,0.48556462
Ctps2,-0.051399566,0.13592544
S100g,0.0,1.0
Rnf138rt1,0.0,1.0
Ap1s2,0.035876185,0.51301056
Zrsr2,-0.02903524,0.5194418
Car5b,0.028095488,0.35348585
Siah1b,0.016305164,0.47003347
Tmem27,-0.0032025415,0.44780585
Ace2,0.08389457,0.29712024
Bmx,0.02390533,0.48365012
Pir,0.14257848,0.14650054
Figf,-0.0021161847,0.93231094
Piga,0.05574708,0.45342514
Asb11,-0.017853366,0.30801934
Mospd2,-0.0882622,0.17848304
Fancb,-0.005184409,0.6462301
Glra2,-0.011569963,0.42264977
Gemin8,0.002672689,0.8570457
Gpm6b,0.014593929,0.89529866
Ofd1,0.021326961,0.41780028
Trappc2,0.026684903,0.4793097
Rab9,-0.030985862,0.3098156
Tceanc,-0.010080557,0.35633028
Egfl6,0.0,1.0
Gm8817,0.0,1.0
Gm15232,-0.00016580289,0.9804798
Gm15228,0.0,1.0
Tmsb4x,0.115232944,0.6241021
Tlr8,0.0,1.0
Tlr7,0.015925538,0.5294871
Prps2,-0.008745056,0.7116784
Frmpd4,0.00015544955,0.4226497
Msl3,0.026860192,0.2911665
Arhgap6,0.040472962,0.3476905
Gm15261,0.009345274,0.5417218
Hccs,-0.025941677,0.29649878
Mid1,0.02579211,0.29747888
Gm15726,0.0008068334,0.4226497
Gm15247,0.0051072757,0.42264977
Gm21887,0.010645311,0.3283767
1110015O18Rik,0.0,1.0
Gm17308,0.0,1.0
2700069I18Rik,0.0,1.0
Zfhx4,-0.016158655,0.486752
Pex2,-0.04442455,0.21667707
Gm8797,0.0133250505,0.6166582
Pkia,0.010782452,0.33254674
Zc2hc1a,-0.040382043,0.40319118
Il7,-0.0011553743,0.75695133
Gm16685,0.0,1.0
Stmn2,0.04134184,0.61932915
Hey1,-0.09514461,0.07203149
Mrps28,-0.0040685683,0.9482285
Tpd52,-0.027667046,0.7591664
Zbtb10,-0.099109106,0.08337666
C030034L19Rik,0.0,1.0
Zfp704,-0.06982342,0.33370692
Pag1,0.0052831545,0.9176978
Gm16337,0.0,1.0
Fabp5,-0.034001954,0.37833878
Gm38335,0.0,1.0
Gm9833,-0.00041819352,0.86858886
Fabp4,0.010156663,0.5944549
Fabp12,0.0,1.0
Impa1,0.02336064,0.7521181
Zfand1,0.03738913,0.24889793
Chmp4c,-0.0064566107,0.38613752
Snx16,0.021439787,0.34870645
Gm2464,0.0,1.0
Gm38112,0.0008115122,0.42264977
Gm2464-1,0.0,1.0
Ralyl,0.0051539396,0.22206308
Lrrcc1,0.025917888,0.44757527
E2f5,0.016600393,0.4713122
1810022K09Rik,0.070589826,0.23240437
Car13,0.0017556081,0.42264965
Car1,0.0,1.0
Car3,0.0,1.0
Car2,-0.21277413,0.29913554
A930001A20Rik,0.0,1.0
Gm33819,0.0,1.0
Gm9733,-0.007620215,0.42264965
Sirpb1a,0.0,1.0
Sirpb1b,0.0016352884,0.78754455
Sirpb1c,-0.0046453075,0.4226497
Gm5150,-0.0065263305,0.4226497
Ythdf3,-0.012259468,0.745498
Gm30340,0.0,1.0
Mir124-2hg,-0.00016776845,0.97324777
Bhlhe22,0.029263062,0.2132674
Cyp7b1,0.0124780545,0.5124153
Armc1,-0.016065449,0.78125703
Mtfr1,0.0026703253,0.9622852
Pde7a,0.08661865,0.006338737
Dnajc5b,0.0,1.0
1700064H15Rik,0.0,1.0
Crh,0.0,1.0
4632415L05Rik,-0.002747275,0.94913703
Cp,-0.113934696,0.09440276
Hps3,-0.03346459,0.25288638
Hltf,0.01251208,0.81051445
Gyg,-0.044638634,0.53175056
Cpa3,0.0027387042,0.42264977
Cpb1,-0.0015645814,0.4226497
Agtr1b,-0.0026286382,0.4226497
Gm43674,0.0,1.0
Gm43672,0.017245788,0.21853462
Tbl1xr1,-0.07676587,0.22553916
Naaladl2,0.0,1.0
Nlgn1,0.0068461094,0.50386316
A830092H15Rik,0.0,1.0
Ect2,0.0034102763,0.30909657
1700125G22Rik,0.0,1.0
Nceh1,-0.02600576,0.42475632
Tnfsf10,0.0169563,0.7935747
Fndc3b,-0.013869345,0.71040803
Tmem212,0.0095335515,0.27682012
Pld1,-0.02759979,0.44851175
Tnik,-0.015554186,0.32596716
Slc2a2,-0.0012165667,0.4226497
1700112D23Rik,0.0010569998,0.42264977
Eif5a2,-0.020254077,0.26315135
Gm32950,0.0,1.0
Rpl22l1,-0.10517299,0.46601295
Egfem1,0.0043852394,0.4226497
Mannr,-0.018680075,0.15344952
Mecom,0.030141294,0.8015427
Mecomos,-0.000997277,0.75795263
Actrt3,0.0,1.0
Mynn,0.080834076,0.021731498
Lrrc34,0.0,1.0
Gm15462,0.0022777577,0.42264965
4933429H19Rik,0.00064852764,0.4226497
Sec62,-0.08616233,0.5771477
Gpr160,0.009606294,0.7802867
Phc3,-0.046667635,0.2805809
Prkci,-0.05231703,0.30258238
Skil,-0.022420615,0.8236461
Cldn11,0.06791073,0.5119611
Slc7a14,0.0020181965,0.4226497
Gm38025,0.0,1.0
Kcnmb2,0.0,1.0
Zmat3,0.0012160838,0.9545637
Pik3ca,0.01665771,0.7784484
Zfp639,0.016657174,0.3880706
Mfn1,-0.01651065,0.7215482
Gnb4,0.06255834,0.34377727
Gm37640,0.0,1.0
Actl6a,0.009291828,0.8733933
Mrpl47,0.016825337,0.5322592
Ndufb5,0.09126371,0.4299754
Usp13,0.0,1.0
Gm37459,0.0,1.0
Pex5l,0.014349025,0.7973789
4930419G24Rik,0.0,1.0
Gm43666,0.0,1.0
Ttc14,0.006416738,0.92067295
Ccdc39,0.0015036275,0.75340754
Gm43140,0.0,1.0
Gm43077,0.0,1.0
Fxr1,-0.041477293,0.64813864
Dnajc19,0.056465283,0.29283836
Gm20515,-0.0034072371,0.4226497
Gm29135,0.0,1.0
Gm42695,0.0,1.0
Gm43207,0.0,1.0
Sox2,0.0053878054,0.793451
Gm43003,0.0,1.0
Atp11b,0.0475595,0.5779858
Dcun1d1,0.040625244,0.15784356
Gm15952,0.012555401,0.2557407
Mccc1,-0.0011209175,0.97375405
Mccc1os,0.0013414198,0.4226497
Acad9,0.004216157,0.84955966
D3Ertd254e,0.004256375,0.9014251
Qrfpr,0.0,1.0
Anxa5,0.0805943,0.68927944
1810062G17Rik,-0.006044617,0.42264965
Gm11549,0.0,1.0
Exosc9,0.028725162,0.3853562
Ccna2,-0.0041844407,0.4373552
Bbs7,0.0025955662,0.81977093
Trpc3,0.013006322,0.7631039
4932438A13Rik,-0.03894122,0.44900775
Il2,0.002110824,0.893083
Gm12532,0.0,1.0
Il21,0.0,1.0
Cetn4,-0.0036095567,0.88825965
Bbs12,-0.014820774,0.2908247
Fgf2os,0.0,1.0
Fgf2,-0.003118325,0.79069316
Nudt6,0.02115326,0.17839883
Spata5,-0.00027330592,0.9904498
Spry1,-0.1857634,0.1315383
Gm5148,-0.012588639,0.62206924
Gm42921,-0.0021632956,0.4226497
Gm43821,0.0,1.0
Gm43536,0.0118478425,0.47141832
Ankrd50,-0.027564272,0.46009904
Fat4,-0.021890808,0.53886676
Intu,-0.002928848,0.80838686
Slc25a31,-0.008918178,0.42264977
Hspa4l,-0.0035433322,0.9611666
Plk4,-0.0065656323,0.72507036
Mfsd8,0.0029122531,0.9080098
Abhd18,-0.0057532117,0.5081205
1700034I23Rik,0.0,1.0
Larp1b,0.039354928,0.15834914
Pgrmc2,-0.0022619814,0.9303898
Jade1,-0.06518455,0.43578687
Sclt1,0.041509263,0.17933819
D3Ertd751e,-0.0045735613,0.8615354
Pcdh10,-0.0033392748,0.8729406
Pabpc4l,0.0,1.0
Pcdh18,-0.014266357,0.80300266
Slc7a11,0.022114696,0.21555303
Gm29230,0.0,1.0
Gm38246,-0.0015971569,0.5190701
Noct,-0.06994883,0.120548055
Elf2,-0.020442694,0.6833432
Gm5103,0.0,1.0
Mgarp,0.0,1.0
Ndufc1,-0.10740155,0.30016
Naa15,0.013788506,0.71962106
Rab33b,0.001714617,0.9595213
Setd7,-0.018946089,0.45422366
Mgst2,0.06093627,0.17796853
Maml3,-0.0051124394,0.76640594
Gm37229,0.0,1.0
Gm20089,0.0,1.0
Gm30074,0.0,1.0
Gm37170,0.0015535383,0.42264965
Foxo1,0.015875012,0.8126032
Gm20402,0.0,1.0
Gm30173,0.0,1.0
Gm2447,0.0,1.0
Cog6,-0.05036485,0.0027812223
Gm42901,0.0,1.0
Lhfp,0.027765557,0.5619926
Gm43803,0.013025011,0.42264965
Nhlrc3,-0.027849976,0.44603842
Proser1,-0.021037817,0.66103476
Stoml3,0.013534703,0.40051582
Frem2,0.004558783,0.74017406
Ufm1,-0.014015198,0.8163203
Trpc4,-0.022148408,0.026835814
Postn,-0.0094712265,0.44431606
Supt20,-0.092426136,0.37786785
Exosc8,-0.047439143,0.392903
Alg5,-0.04601893,0.41580534
Smad9,-0.00011446141,0.97813743
Rfxap,0.06303188,0.039105184
Sertm1,0.0,1.0
Ccna1,0.0,1.0
Spg20,-0.028321043,0.62452793
Ccdc169,0.0,1.0
Dclk1,0.0034615789,0.8758767
Gm43549,-0.0016305894,0.4226497
Nbea,-0.017869532,0.7395718
Mab21l1,0.001404561,0.42264965
Gm43376,0.0,1.0
Tm4sf1,-0.081142664,0.69194686
Tm4sf4,0.0022848125,0.4226497
Wwtr1,0.045669913,0.70672417
Gm26671,0.0,1.0
Commd2,0.08559708,0.2944034
Ankub1,0.0069853235,0.30439696
Rnf13,0.056785583,0.43372583
Pfn2,-0.006681703,0.83285105
4921539H07Rik,0.0,1.0
Tsc22d2,-0.0059310794,0.87087613
Serp1,0.16840339,0.26577526
Eif2a,-0.082601294,0.18495879
Selt,0.01889038,0.60939264
Erich6,0.0,1.0
